#: table_doi: 10.17182/hepdata.90835.v1/t53
#: name: T2bb cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2bb signal model as a function of the bottom squark and LSP masses.
#: data_file: t2bb_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SBOTTOM SBOTTOM | SBOTTOM --> BQ NEUTRALINO1
#: Upper Limit,Observed
#: LUMINOSITY [fb$^{-1}$],137
M(SBOTTOM) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
1900.4,385.76,0.00062825
1900.4,395.75,0.00063168
1900.4,405.75,0.00063414
1900.4,415.74,0.00063585
1900.4,425.73,0.00063756
1900.4,435.73,0.00063928
1900.4,445.72,0.00064099
1900.4,455.72,0.0006427
1900.4,465.71,0.00064442
1900.4,475.7,0.00064613
1900.4,485.7,0.00064784
1900.4,495.69,0.00064956
1900.4,505.68,0.00065299
1900.4,515.68,0.00065772
1900.4,525.67,0.00066245
1900.4,535.67,0.00066719
1900.4,545.66,0.00067192
1900.4,555.65,0.00067666
1900.4,565.65,0.00068139
1900.4,575.64,0.00068613
1900.4,585.63,0.00069086
1900.4,595.63,0.00069559
1900.4,605.62,0.00070053
1900.4,615.62,0.0007058
1900.4,625.61,0.00071106
1900.4,635.6,0.00071633
1900.4,645.6,0.00072159
1900.4,655.59,0.00072685
1900.4,665.58,0.00073212
1900.4,675.58,0.00073738
1900.4,685.57,0.00074265
1900.4,695.57,0.00074791
1900.4,705.56,0.00075654
1900.4,715.55,0.00076753
1900.4,725.55,0.00077852
1900.4,735.54,0.00078952
1900.4,745.53,0.00080051
1900.4,755.53,0.0008115
1900.4,765.52,0.00082249
1900.4,775.52,0.00083348
1900.4,785.51,0.00084447
1900.4,795.5,0.00085546
1900.4,805.5,0.00086781
1900.4,815.49,0.00088212
1900.4,825.48,0.00089643
1900.4,835.48,0.00091075
1900.4,845.47,0.00092506
1900.4,855.47,0.00093937
1900.4,865.46,0.00095368
1900.4,875.45,0.00096799
1900.4,885.45,0.00098231
1900.4,895.44,0.00099662
1900.4,905.43,0.0010107
1900.4,915.43,0.0010258
1900.4,925.42,0.0010409
1900.4,935.42,0.0010559
1900.4,945.41,0.001071
1900.4,955.4,0.0010861
1900.4,965.4,0.0011011
1900.4,975.39,0.0011162
1900.4,985.38,0.0011313
1900.4,995.38,0.0011463
1900.4,1005.4,0.0011623
1900.4,1015.4,0.0011784
1900.4,1025.4,0.0011944
1900.4,1035.4,0.0012105
1900.4,1045.3,0.0012265
1900.4,1055.3,0.0012426
1900.4,1065.3,0.0012587
1900.4,1075.3,0.0012747
1900.4,1085.3,0.0012908
1900.4,1095.3,0.0013068
1900.4,1105.3,0.001326
1900.4,1115.3,0.0013477
1900.4,1125.3,0.0013694
1900.4,1135.3,0.0013912
1900.4,1145.3,0.0014129
1900.4,1155.3,0.0014346
1900.4,1165.3,0.0014563
1900.4,1175.3,0.001478
1900.4,1185.3,0.0014997
1900.4,1195.3,0.0015214
1900.4,1205.2,0.0015452
1900.4,1215.2,0.0015715
1900.4,1225.2,0.0015978
1900.4,1235.2,0.0016241
1900.4,1245.2,0.0016503
1900.4,1255.2,0.0016873
1900.4,1265.2,0.0017359
1900.4,1275.2,0.0017846
1900.4,1285.2,0.0018332
1900.4,1295.2,0.0018818
1900.4,1305.2,0.001917
1900.4,1315.2,0.0019381
1900.4,1325.2,0.0019592
1900.4,1335.2,0.0019803
1900.4,1345.2,0.0020014
1900.4,1355.2,0.002137
1900.4,1365.1,0.0023802
1900.4,1375.1,0.0020771
1900.4,1385.1,0.0016858
1900.4,1395.1,0.0
1900.4,1405.1,0.0
1900.4,1415.1,0.0
1900.4,1425.1,0.0
1900.4,1435.1,0.0
1900.4,1445.1,0.0
1900.4,1455.1,0.0
1900.4,1465.1,0.0
1900.4,1475.1,0.0
1900.4,1485.1,0.0
1900.4,1495.1,0.0
1900.4,1505.1,0.0
1900.4,1515.1,0.0
1900.4,1525.0,0.0
1900.4,1535.0,0.0
1900.4,1545.0,0.0
1900.4,1555.0,0.0
1900.4,1565.0,0.0
1900.4,1575.0,0.0
1900.4,1585.0,0.0
1900.4,1595.0,0.0
1913.7,5.9969,0.00058724
1913.7,15.991,0.00058613
1913.7,25.984,0.00058502
1913.7,35.978,0.00058391
1913.7,45.972,0.0005828
1913.7,55.966,0.00058169
1913.7,65.959,0.00058058
1913.7,75.953,0.00057971
1913.7,85.947,0.00057939
1913.7,95.941,0.00057907
1913.7,105.93,0.0005794
1913.7,115.93,0.00058016
1913.7,125.92,0.00058092
1913.7,135.92,0.00058169
1913.7,145.91,0.00058245
1913.7,155.9,0.00058322
1913.7,165.9,0.00058398
1913.7,175.89,0.00058522
1913.7,185.88,0.00058746
1913.7,195.88,0.0005897
1913.7,205.87,0.0005909
1913.7,215.87,0.00059137
1913.7,225.86,0.00059183
1913.7,235.85,0.0005923
1913.7,245.85,0.00059276
1913.7,255.84,0.00059323
1913.7,265.83,0.0005937
1913.7,275.83,0.00059375
1913.7,285.82,0.00059293
1913.7,295.82,0.00059212
1913.7,305.81,0.00059377
1913.7,315.8,0.00059721
1913.7,325.8,0.00060065
1913.7,335.79,0.00060408
1913.7,345.78,0.00060752
1913.7,355.78,0.00061096
1913.7,365.77,0.00061439
1913.7,375.77,0.00061771
1913.7,385.76,0.00062077
1913.7,395.75,0.00062383
1913.7,405.75,0.0006264
1913.7,415.74,0.00062861
1913.7,425.73,0.00063081
1913.7,435.73,0.00063261
1913.7,445.72,0.00063432
1913.7,455.72,0.00063603
1913.7,465.71,0.00063775
1913.7,475.7,0.00063946
1913.7,485.7,0.00064117
1913.7,495.69,0.00064288
1913.7,505.68,0.00064632
1913.7,515.68,0.00065105
1913.7,525.67,0.00065578
1913.7,535.67,0.00066052
1913.7,545.66,0.00066525
1913.7,555.65,0.00066999
1913.7,565.65,0.00067472
1913.7,575.64,0.00067911
1913.7,585.63,0.00068267
1913.7,595.63,0.00068624
1913.7,605.62,0.00069077
1913.7,615.62,0.00069603
1913.7,625.61,0.00070129
1913.7,635.6,0.00070656
1913.7,645.6,0.00071182
1913.7,655.59,0.00071709
1913.7,665.58,0.00072235
1913.7,675.58,0.00072829
1913.7,685.57,0.00073588
1913.7,695.57,0.00074348
1913.7,705.56,0.00075296
1913.7,715.55,0.00076395
1913.7,725.55,0.00077494
1913.7,735.54,0.00078593
1913.7,745.53,0.00079692
1913.7,755.53,0.00080791
1913.7,765.52,0.0008189
1913.7,775.52,0.00082817
1913.7,785.51,0.00083313
1913.7,795.5,0.0008381
1913.7,805.5,0.0008482
1913.7,815.49,0.00086251
1913.7,825.48,0.00087682
1913.7,835.48,0.00089114
1913.7,845.47,0.00090545
1913.7,855.47,0.00091976
1913.7,865.46,0.00093407
1913.7,875.45,0.00094716
1913.7,885.45,0.00095707
1913.7,895.44,0.00096699
1913.7,905.43,0.00097776
1913.7,915.43,0.00098924
1913.7,925.42,0.0010007
1913.7,935.42,0.0010151
1913.7,945.41,0.0010302
1913.7,955.4,0.0010452
1913.7,965.4,0.0010603
1913.7,975.39,0.0010754
1913.7,985.38,0.0010904
1913.7,995.38,0.0011055
1913.7,1005.4,0.0011236
1913.7,1015.4,0.0011442
1913.7,1025.4,0.0011649
1913.7,1035.4,0.0011819
1913.7,1045.3,0.0011979
1913.7,1055.3,0.001214
1913.7,1065.3,0.0012301
1913.7,1075.3,0.0012461
1913.7,1085.3,0.0012622
1913.7,1095.3,0.0012782
1913.7,1105.3,0.0012981
1913.7,1115.3,0.0013213
1913.7,1125.3,0.0013445
1913.7,1135.3,0.0013665
1913.7,1145.3,0.0013882
1913.7,1155.3,0.0014099
1913.7,1165.3,0.0014316
1913.7,1175.3,0.0014534
1913.7,1185.3,0.0014751
1913.7,1195.3,0.0014968
1913.7,1205.2,0.0015163
1913.7,1215.2,0.0015351
1913.7,1225.2,0.0015614
1913.7,1235.2,0.0015877
1913.7,1245.2,0.001614
1913.7,1255.2,0.0016387
1913.7,1265.2,0.0016658
1913.7,1275.2,0.0017144
1913.7,1285.2,0.0017631
1913.7,1295.2,0.0018117
1913.7,1305.2,0.0018565
1913.7,1315.2,0.0018947
1913.7,1325.2,0.0019158
1913.7,1335.2,0.0019369
1913.7,1345.2,0.001958
1913.7,1355.2,0.0020936
1913.7,1365.1,0.002144
1913.7,1375.1,0.0017527
1913.7,1385.1,0.0
1913.7,1395.1,0.0
1913.7,1405.1,0.0
1913.7,1415.1,0.0
1913.7,1425.1,0.0
1913.7,1435.1,0.0
1913.7,1445.1,0.0
1913.7,1455.1,0.0
1913.7,1465.1,0.0
1913.7,1475.1,0.0
1913.7,1485.1,0.0
1913.7,1495.1,0.0
1913.7,1505.1,0.0
1913.7,1515.1,0.0
1913.7,1525.0,0.0
1913.7,1535.0,0.0
1913.7,1545.0,0.0
1913.7,1555.0,0.0
1913.7,1565.0,0.0
1913.7,1575.0,0.0
1913.7,1585.0,0.0
1913.7,1595.0,0.0
1927.0,5.9969,0.00057768
1927.0,15.991,0.00057657
1927.0,25.984,0.00057546
1927.0,35.978,0.00057435
1927.0,45.972,0.00057325
1927.0,55.966,0.00057287
1927.0,65.959,0.00057255
1927.0,75.953,0.00057223
1927.0,85.947,0.00057191
1927.0,95.941,0.00057159
1927.0,105.93,0.00057191
1927.0,115.93,0.00057268
1927.0,125.92,0.00057344
1927.0,135.92,0.00057421
1927.0,145.91,0.00057497
1927.0,155.9,0.00057718
1927.0,165.9,0.00057942
1927.0,175.89,0.00058166
1927.0,185.88,0.0005839
1927.0,195.88,0.00058614
1927.0,205.87,0.00058734
1927.0,215.87,0.0005878
1927.0,225.86,0.00058827
1927.0,235.85,0.00058873
1927.0,245.85,0.0005892
1927.0,255.84,0.00058841
1927.0,265.83,0.00058759
1927.0,275.83,0.00058678
1927.0,285.82,0.00058596
1927.0,295.82,0.00058514
1927.0,305.81,0.00058679
1927.0,315.8,0.00059023
1927.0,325.8,0.00059367
1927.0,335.79,0.0005971
1927.0,345.78,0.00060054
1927.0,355.78,0.00060361
1927.0,365.77,0.00060667
1927.0,375.77,0.00060973
1927.0,385.76,0.00061278
1927.0,395.75,0.00061584
1927.0,405.75,0.00061841
1927.0,415.74,0.00062062
1927.0,425.73,0.00062283
1927.0,435.73,0.00062504
1927.0,445.72,0.00062724
1927.0,455.72,0.00062936
1927.0,465.71,0.00063108
1927.0,475.7,0.00063279
1927.0,485.7,0.0006345
1927.0,495.69,0.00063621
1927.0,505.68,0.00063965
1927.0,515.68,0.00064438
1927.0,525.67,0.00064911
1927.0,535.67,0.00065385
1927.0,545.66,0.00065858
1927.0,555.65,0.0006622
1927.0,565.65,0.00066577
1927.0,575.64,0.00066934
1927.0,585.63,0.00067291
1927.0,595.63,0.00067647
1927.0,605.62,0.000681
1927.0,615.62,0.00068626
1927.0,625.61,0.00069152
1927.0,635.6,0.00069679
1927.0,645.6,0.00070205
1927.0,655.59,0.00070953
1927.0,665.58,0.00071712
1927.0,675.58,0.00072471
1927.0,685.57,0.0007323
1927.0,695.57,0.00073989
1927.0,705.56,0.00074937
1927.0,715.55,0.00076036
1927.0,725.55,0.00077136
1927.0,735.54,0.00078235
1927.0,745.53,0.00079334
1927.0,755.53,0.00079864
1927.0,765.52,0.0008036
1927.0,775.52,0.00080856
1927.0,785.51,0.00081352
1927.0,795.5,0.00081849
1927.0,805.5,0.00082859
1927.0,815.49,0.0008429
1927.0,825.48,0.00085722
1927.0,835.48,0.00087153
1927.0,845.47,0.00088584
1927.0,855.47,0.00089603
1927.0,865.46,0.00090595
1927.0,875.45,0.00091587
1927.0,885.45,0.00092579
1927.0,895.44,0.0009357
1927.0,905.43,0.00094647
1927.0,915.43,0.00095795
1927.0,925.42,0.00096943
1927.0,935.42,0.00098091
1927.0,945.41,0.00099239
1927.0,955.4,0.0010044
1927.0,965.4,0.0010195
1927.0,975.39,0.0010345
1927.0,985.38,0.0010496
1927.0,995.38,0.0010647
1927.0,1005.4,0.0010828
1927.0,1015.4,0.0011034
1927.0,1025.4,0.0011241
1927.0,1035.4,0.0011447
1927.0,1045.3,0.0011654
1927.0,1055.3,0.0011854
1927.0,1065.3,0.0012015
1927.0,1075.3,0.0012175
1927.0,1085.3,0.0012336
1927.0,1095.3,0.0012497
1927.0,1105.3,0.0012695
1927.0,1115.3,0.0012927
1927.0,1125.3,0.0013159
1927.0,1135.3,0.0013391
1927.0,1145.3,0.0013623
1927.0,1155.3,0.0013853
1927.0,1165.3,0.001407
1927.0,1175.3,0.0014287
1927.0,1185.3,0.0014504
1927.0,1195.3,0.0014721
1927.0,1205.2,0.0014916
1927.0,1215.2,0.0015091
1927.0,1225.2,0.0015266
1927.0,1235.2,0.0015514
1927.0,1245.2,0.0015777
1927.0,1255.2,0.0016023
1927.0,1265.2,0.0016256
1927.0,1275.2,0.0016488
1927.0,1285.2,0.001693
1927.0,1295.2,0.0017416
1927.0,1305.2,0.0017864
1927.0,1315.2,0.0018276
1927.0,1325.2,0.0018689
1927.0,1335.2,0.0018935
1927.0,1345.2,0.0019146
1927.0,1355.2,0.0020503
1927.0,1365.1,0.0018195
1927.0,1375.1,0.0
1927.0,1385.1,0.0
1927.0,1395.1,0.0
1927.0,1405.1,0.0
1927.0,1415.1,0.0
1927.0,1425.1,0.0
1927.0,1435.1,0.0
1927.0,1445.1,0.0
1927.0,1455.1,0.0
1927.0,1465.1,0.0
1927.0,1475.1,0.0
1927.0,1485.1,0.0
1927.0,1495.1,0.0
1927.0,1505.1,0.0
1927.0,1515.1,0.0
1927.0,1525.0,0.0
1927.0,1535.0,0.0
1927.0,1545.0,0.0
1927.0,1555.0,0.0
1927.0,1565.0,0.0
1927.0,1575.0,0.0
1927.0,1585.0,0.0
1927.0,1595.0,0.0
1940.2,5.9969,0.00056813
1940.2,15.991,0.00056702
1940.2,25.984,0.00056635
1940.2,35.978,0.00056603
1940.2,45.972,0.00056571
1940.2,55.966,0.00056539
1940.2,65.959,0.00056507
1940.2,75.953,0.00056475
1940.2,85.947,0.00056443
1940.2,95.941,0.00056411
1940.2,105.93,0.00056443
1940.2,115.93,0.00056519
1940.2,125.92,0.0005669
1940.2,135.92,0.00056914
1940.2,145.91,0.00057138
1940.2,155.9,0.00057362
1940.2,165.9,0.00057586
1940.2,175.89,0.0005781
1940.2,185.88,0.00058034
1940.2,195.88,0.00058258
1940.2,205.87,0.00058377
1940.2,215.87,0.00058424
1940.2,225.86,0.00058389
1940.2,235.85,0.00058307
1940.2,245.85,0.00058225
1940.2,255.84,0.00058143
1940.2,265.83,0.00058062
1940.2,275.83,0.0005798
1940.2,285.82,0.00057898
1940.2,295.82,0.00057816
1940.2,305.81,0.00057981
1940.2,315.8,0.00058325
1940.2,325.8,0.00058645
1940.2,335.79,0.00058951
1940.2,345.78,0.00059257
1940.2,355.78,0.00059562
1940.2,365.77,0.00059868
1940.2,375.77,0.00060174
1940.2,385.76,0.0006048
1940.2,395.75,0.00060785
1940.2,405.75,0.00061042
1940.2,415.74,0.00061263
1940.2,425.73,0.00061484
1940.2,435.73,0.00061705
1940.2,445.72,0.00061926
1940.2,455.72,0.00062146
1940.2,465.71,0.00062367
1940.2,475.7,0.00062588
1940.2,485.7,0.00062783
1940.2,495.69,0.00062954
1940.2,505.68,0.00063297
1940.2,515.68,0.00063771
1940.2,525.67,0.00064173
1940.2,535.67,0.0006453
1940.2,545.66,0.00064886
1940.2,555.65,0.00065243
1940.2,565.65,0.000656
1940.2,575.64,0.00065957
1940.2,585.63,0.00066314
1940.2,595.63,0.0006667
1940.2,605.62,0.00067123
1940.2,615.62,0.00067649
1940.2,625.61,0.00068317
1940.2,635.6,0.00069076
1940.2,645.6,0.00069835
1940.2,655.59,0.00070594
1940.2,665.58,0.00071353
1940.2,675.58,0.00072112
1940.2,685.57,0.00072872
1940.2,695.57,0.00073631
1940.2,705.56,0.00074579
1940.2,715.55,0.00075678
1940.2,725.55,0.00076414
1940.2,735.54,0.0007691
1940.2,745.53,0.00077407
1940.2,755.53,0.00077903
1940.2,765.52,0.00078399
1940.2,775.52,0.00078895
1940.2,785.51,0.00079392
1940.2,795.5,0.00079888
1940.2,805.5,0.00080898
1940.2,815.49,0.0008233
1940.2,825.48,0.00083499
1940.2,835.48,0.00084491
1940.2,845.47,0.00085483
1940.2,855.47,0.00086474
1940.2,865.46,0.00087466
1940.2,875.45,0.00088458
1940.2,885.45,0.0008945
1940.2,895.44,0.00090442
1940.2,905.43,0.00091518
1940.2,915.43,0.00092666
1940.2,925.42,0.00093814
1940.2,935.42,0.00094962
1940.2,945.41,0.0009611
1940.2,955.4,0.00097258
1940.2,965.4,0.00098406
1940.2,975.39,0.00099554
1940.2,985.38,0.0010088
1940.2,995.38,0.0010239
1940.2,1005.4,0.0010419
1940.2,1015.4,0.0010626
1940.2,1025.4,0.0010833
1940.2,1035.4,0.0011039
1940.2,1045.3,0.0011246
1940.2,1055.3,0.0011452
1940.2,1065.3,0.0011659
1940.2,1075.3,0.0011866
1940.2,1085.3,0.001205
1940.2,1095.3,0.0012211
1940.2,1105.3,0.0012409
1940.2,1115.3,0.0012641
1940.2,1125.3,0.0012873
1940.2,1135.3,0.0013105
1940.2,1145.3,0.0013337
1940.2,1155.3,0.0013569
1940.2,1165.3,0.0013801
1940.2,1175.3,0.0014033
1940.2,1185.3,0.0014258
1940.2,1195.3,0.0014475
1940.2,1205.2,0.001467
1940.2,1215.2,0.0014845
1940.2,1225.2,0.0015019
1940.2,1235.2,0.0015194
1940.2,1245.2,0.0015413
1940.2,1255.2,0.001566
1940.2,1265.2,0.0015892
1940.2,1275.2,0.0016124
1940.2,1285.2,0.0016357
1940.2,1295.2,0.0016715
1940.2,1305.2,0.0017163
1940.2,1315.2,0.0017575
1940.2,1325.2,0.0017987
1940.2,1335.2,0.00184
1940.2,1345.2,0.0018713
1940.2,1355.2,0.0018864
1940.2,1365.1,0.0
1940.2,1375.1,0.0
1940.2,1385.1,0.0
1940.2,1395.1,0.0
1940.2,1405.1,0.0
1940.2,1415.1,0.0
1940.2,1425.1,0.0
1940.2,1435.1,0.0
1940.2,1445.1,0.0
1940.2,1455.1,0.0
1940.2,1465.1,0.0
1940.2,1475.1,0.0
1940.2,1485.1,0.0
1940.2,1495.1,0.0
1940.2,1505.1,0.0
1940.2,1515.1,0.0
1940.2,1525.0,0.0
1940.2,1535.0,0.0
1940.2,1545.0,0.0
1940.2,1555.0,0.0
1940.2,1565.0,0.0
1940.2,1575.0,0.0
1940.2,1585.0,0.0
1940.2,1595.0,0.0
1953.5,5.9969,0.00055987
1953.5,15.991,0.00056008
1953.5,25.984,0.00055976
1953.5,35.978,0.00055944
1953.5,45.972,0.00055912
1953.5,55.966,0.0005588
1953.5,65.959,0.00055848
1953.5,75.953,0.00055815
1953.5,85.947,0.00055783
1953.5,95.941,0.00055751
1953.5,105.93,0.00055699
1953.5,115.93,0.00055891
1953.5,125.92,0.00056115
1953.5,135.92,0.00056339
1953.5,145.91,0.00056563
1953.5,155.9,0.00056787
1953.5,165.9,0.00057011
1953.5,175.89,0.00057235
1953.5,185.88,0.00057459
1953.5,195.88,0.00057683
1953.5,205.87,0.00057727
1953.5,215.87,0.00057645
1953.5,225.86,0.00057563
1953.5,235.85,0.00057481
1953.5,245.85,0.00057399
1953.5,255.84,0.00057317
1953.5,265.83,0.00057235
1953.5,275.83,0.00057154
1953.5,285.82,0.00057072
1953.5,295.82,0.0005705
1953.5,305.81,0.00057281
1953.5,315.8,0.00057587
1953.5,325.8,0.00057893
1953.5,335.79,0.00058198
1953.5,345.78,0.00058504
1953.5,355.78,0.0005881
1953.5,365.77,0.00059116
1953.5,375.77,0.00059421
1953.5,385.76,0.00059727
1953.5,395.75,0.00059989
1953.5,405.75,0.00060174
1953.5,415.74,0.00060393
1953.5,425.73,0.00060614
1953.5,435.73,0.00060835
1953.5,445.72,0.00061056
1953.5,455.72,0.00061277
1953.5,465.71,0.00061497
1953.5,475.7,0.00061718
1953.5,485.7,0.00061939
1953.5,495.69,0.0006216
1953.5,505.68,0.00062448
1953.5,515.68,0.00062803
1953.5,525.67,0.0006316
1953.5,535.67,0.00063516
1953.5,545.66,0.00063873
1953.5,555.65,0.0006423
1953.5,565.65,0.00064587
1953.5,575.64,0.00064944
1953.5,585.63,0.00065301
1953.5,595.63,0.00065657
1953.5,605.62,0.00066124
1953.5,615.62,0.00066854
1953.5,625.61,0.00067613
1953.5,635.6,0.00068372
1953.5,645.6,0.00069131
1953.5,655.59,0.0006989
1953.5,665.58,0.00070649
1953.5,675.58,0.00071408
1953.5,685.57,0.00072167
1953.5,695.57,0.00072927
1953.5,705.56,0.00073539
1953.5,715.55,0.00074036
1953.5,725.55,0.00074532
1953.5,735.54,0.00075028
1953.5,745.53,0.00075524
1953.5,755.53,0.00076021
1953.5,765.52,0.00076517
1953.5,775.52,0.00077013
1953.5,785.51,0.00077509
1953.5,795.5,0.00077986
1953.5,805.5,0.0007872
1953.5,815.49,0.00079711
1953.5,825.48,0.00080703
1953.5,835.48,0.00081695
1953.5,845.47,0.00082687
1953.5,855.47,0.00083678
1953.5,865.46,0.0008467
1953.5,875.45,0.00085662
1953.5,885.45,0.00086654
1953.5,895.44,0.00087684
1953.5,905.43,0.00088807
1953.5,915.43,0.00089948
1953.5,925.42,0.00091096
1953.5,935.42,0.00092244
1953.5,945.41,0.00093392
1953.5,955.4,0.0009454
1953.5,965.4,0.00095688
1953.5,975.39,0.00096836
1953.5,985.38,0.00097984
1953.5,995.38,0.00099132
1953.5,1005.4,0.0010077
1953.5,1015.4,0.0010284
1953.5,1025.4,0.0010491
1953.5,1035.4,0.0010697
1953.5,1045.3,0.0010904
1953.5,1055.3,0.001111
1953.5,1065.3,0.0011317
1953.5,1075.3,0.0011524
1953.5,1085.3,0.001173
1953.5,1095.3,0.0011928
1953.5,1105.3,0.0012129
1953.5,1115.3,0.0012361
1953.5,1125.3,0.0012593
1953.5,1135.3,0.0012825
1953.5,1145.3,0.0013057
1953.5,1155.3,0.0013289
1953.5,1165.3,0.0013521
1953.5,1175.3,0.0013753
1953.5,1185.3,0.0013985
1953.5,1195.3,0.0014212
1953.5,1205.2,0.0014404
1953.5,1215.2,0.0014579
1953.5,1225.2,0.0014753
1953.5,1235.2,0.0014928
1953.5,1245.2,0.0015103
1953.5,1255.2,0.0015271
1953.5,1265.2,0.0015503
1953.5,1275.2,0.0015735
1953.5,1285.2,0.0015968
1953.5,1295.2,0.00162
1953.5,1305.2,0.0016525
1953.5,1315.2,0.0016938
1953.5,1325.2,0.001735
1953.5,1335.2,0.0017762
1953.5,1345.2,0.0018175
1953.5,1355.2,0.0
1953.5,1365.1,0.0
1953.5,1375.1,0.0
1953.5,1385.1,0.0
1953.5,1395.1,0.0
1953.5,1405.1,0.0
1953.5,1415.1,0.0
1953.5,1425.1,0.0
1953.5,1435.1,0.0
1953.5,1445.1,0.0
1953.5,1455.1,0.0
1953.5,1465.1,0.0
1953.5,1475.1,0.0
1953.5,1485.1,0.0
1953.5,1495.1,0.0
1953.5,1505.1,0.0
1953.5,1515.1,0.0
1953.5,1525.0,0.0
1953.5,1535.0,0.0
1953.5,1545.0,0.0
1953.5,1555.0,0.0
1953.5,1565.0,0.0
1953.5,1575.0,0.0
1953.5,1585.0,0.0
1953.5,1595.0,0.0
1966.8,5.9969,0.00054865
1966.8,15.991,0.00055103
1966.8,25.984,0.0005534
1966.8,35.978,0.00055532
1966.8,45.972,0.000555
1966.8,55.966,0.00055468
1966.8,65.959,0.00055435
1966.8,75.953,0.00055403
1966.8,85.947,0.00055371
1966.8,95.941,0.00055339
1966.8,105.93,0.00055287
1966.8,115.93,0.00055221
1966.8,125.92,0.00055155
1966.8,135.92,0.00055157
1966.8,145.91,0.00055381
1966.8,155.9,0.00055605
1966.8,165.9,0.00055829
1966.8,175.89,0.00056053
1966.8,185.88,0.00056277
1966.8,195.88,0.00056501
1966.8,205.87,0.00056545
1966.8,215.87,0.00056463
1966.8,225.86,0.00056381
1966.8,235.85,0.00056299
1966.8,245.85,0.00056217
1966.8,255.84,0.00056135
1966.8,265.83,0.00056053
1966.8,275.83,0.0005617
1966.8,285.82,0.00056298
1966.8,295.82,0.00056426
1966.8,305.81,0.00056658
1966.8,315.8,0.00056964
1966.8,325.8,0.00057269
1966.8,335.79,0.00057575
1966.8,345.78,0.00057881
1966.8,355.78,0.00058187
1966.8,365.77,0.00058492
1966.8,375.77,0.00058651
1966.8,385.76,0.000588
1966.8,395.75,0.00058948
1966.8,405.75,0.00059133
1966.8,415.74,0.00059344
1966.8,425.73,0.00059554
1966.8,435.73,0.00059767
1966.8,445.72,0.00059988
1966.8,455.72,0.00060209
1966.8,465.71,0.0006043
1966.8,475.7,0.00060651
1966.8,485.7,0.00060871
1966.8,495.69,0.00061092
1966.8,505.68,0.00061381
1966.8,515.68,0.0006172
1966.8,525.67,0.0006206
1966.8,535.67,0.00062403
1966.8,545.66,0.0006276
1966.8,555.65,0.00063117
1966.8,565.65,0.00063474
1966.8,575.64,0.00063831
1966.8,585.63,0.00064187
1966.8,595.63,0.00064544
1966.8,605.62,0.00065011
1966.8,615.62,0.00065563
1966.8,625.61,0.00066114
1966.8,635.6,0.00066708
1966.8,645.6,0.00067467
1966.8,655.59,0.00068226
1966.8,665.58,0.00068985
1966.8,675.58,0.00069744
1966.8,685.57,0.00070503
1966.8,695.57,0.00071263
1966.8,705.56,0.00071875
1966.8,715.55,0.00072372
1966.8,725.55,0.00072868
1966.8,735.54,0.00073364
1966.8,745.53,0.0007386
1966.8,755.53,0.00074357
1966.8,765.52,0.00074853
1966.8,775.52,0.00075278
1966.8,785.51,0.00075696
1966.8,795.5,0.00076115
1966.8,805.5,0.00076848
1966.8,815.49,0.0007784
1966.8,825.48,0.00078832
1966.8,835.48,0.00079824
1966.8,845.47,0.00080816
1966.8,855.47,0.00081807
1966.8,865.46,0.00082799
1966.8,875.45,0.00083932
1966.8,885.45,0.0008508
1966.8,895.44,0.00086228
1966.8,905.43,0.00087351
1966.8,915.43,0.00088454
1966.8,925.42,0.00089556
1966.8,935.42,0.00090667
1966.8,945.41,0.00091815
1966.8,955.4,0.00092963
1966.8,965.4,0.00094111
1966.8,975.39,0.00095259
1966.8,985.38,0.00096407
1966.8,995.38,0.00097555
1966.8,1005.4,0.00099197
1966.8,1015.4,0.0010126
1966.8,1025.4,0.0010333
1966.8,1035.4,0.001054
1966.8,1045.3,0.0010746
1966.8,1055.3,0.0010953
1966.8,1065.3,0.0011159
1966.8,1075.3,0.0011331
1966.8,1085.3,0.0011498
1966.8,1095.3,0.0011665
1966.8,1105.3,0.0011866
1966.8,1115.3,0.0012098
1966.8,1125.3,0.001233
1966.8,1135.3,0.0012562
1966.8,1145.3,0.0012794
1966.8,1155.3,0.0013026
1966.8,1165.3,0.0013258
1966.8,1175.3,0.0013471
1966.8,1185.3,0.0013681
1966.8,1195.3,0.0013892
1966.8,1205.2,0.0014084
1966.8,1215.2,0.0014258
1966.8,1225.2,0.0014433
1966.8,1235.2,0.0014603
1966.8,1245.2,0.0014754
1966.8,1255.2,0.0014905
1966.8,1265.2,0.0015057
1966.8,1275.2,0.0015276
1966.8,1285.2,0.0015508
1966.8,1295.2,0.001574
1966.8,1305.2,0.0016066
1966.8,1315.2,0.0016478
1966.8,1325.2,0.0016891
1966.8,1335.2,0.0
1966.8,1345.2,0.0
1966.8,1355.2,0.0
1966.8,1365.1,0.0
1966.8,1375.1,0.0
1966.8,1385.1,0.0
1966.8,1395.1,0.0
1966.8,1405.1,0.0
1966.8,1415.1,0.0
1966.8,1425.1,0.0
1966.8,1435.1,0.0
1966.8,1445.1,0.0
