#: table_doi: 10.17182/hepdata.90835.v1/t53
#: name: T2bb cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2bb signal model as a function of the bottom squark and LSP masses.
#: data_file: t2bb_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SBOTTOM SBOTTOM | SBOTTOM --> BQ NEUTRALINO1
#: Upper Limit,Observed
#: LUMINOSITY [fb$^{-1}$],137
M(SBOTTOM) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
532.42,815.49,0.0
532.42,825.48,0.0
532.42,835.48,0.0
532.42,845.47,0.0
532.42,855.47,0.0
532.42,865.46,0.0
532.42,875.45,0.0
532.42,885.45,0.0
532.42,895.44,0.0
532.42,905.43,0.0
532.42,915.43,0.0
532.42,925.42,0.0
532.42,935.42,0.0
532.42,945.41,0.0
532.42,955.4,0.0
532.42,965.4,0.0
532.42,975.39,0.0
532.42,985.38,0.0
532.42,995.38,0.0
532.42,1005.4,0.0
532.42,1015.4,0.0
532.42,1025.4,0.0
532.42,1035.4,0.0
532.42,1045.3,0.0
532.42,1055.3,0.0
532.42,1065.3,0.0
532.42,1075.3,0.0
532.42,1085.3,0.0
532.42,1095.3,0.0
532.42,1105.3,0.0
532.42,1115.3,0.0
532.42,1125.3,0.0
532.42,1135.3,0.0
532.42,1145.3,0.0
532.42,1155.3,0.0
532.42,1165.3,0.0
532.42,1175.3,0.0
532.42,1185.3,0.0
532.42,1195.3,0.0
532.42,1205.2,0.0
532.42,1215.2,0.0
532.42,1225.2,0.0
532.42,1235.2,0.0
532.42,1245.2,0.0
532.42,1255.2,0.0
532.42,1265.2,0.0
532.42,1275.2,0.0
532.42,1285.2,0.0
532.42,1295.2,0.0
532.42,1305.2,0.0
532.42,1315.2,0.0
532.42,1325.2,0.0
532.42,1335.2,0.0
532.42,1345.2,0.0
532.42,1355.2,0.0
532.42,1365.1,0.0
532.42,1375.1,0.0
532.42,1385.1,0.0
532.42,1395.1,0.0
532.42,1405.1,0.0
532.42,1415.1,0.0
532.42,1425.1,0.0
532.42,1435.1,0.0
532.42,1445.1,0.0
532.42,1455.1,0.0
532.42,1465.1,0.0
532.42,1475.1,0.0
532.42,1485.1,0.0
532.42,1495.1,0.0
532.42,1505.1,0.0
532.42,1515.1,0.0
532.42,1525.0,0.0
532.42,1535.0,0.0
532.42,1545.0,0.0
532.42,1555.0,0.0
532.42,1565.0,0.0
532.42,1575.0,0.0
532.42,1585.0,0.0
532.42,1595.0,0.0
545.7,5.9969,0.012138
545.7,15.991,0.012267
545.7,25.984,0.012395
545.7,35.978,0.012524
545.7,45.972,0.012653
545.7,55.966,0.012781
545.7,65.959,0.01291
545.7,75.953,0.013039
545.7,85.947,0.013168
545.7,95.941,0.013344
545.7,105.93,0.014129
545.7,115.93,0.014834
545.7,125.92,0.015374
545.7,135.92,0.015914
545.7,145.91,0.016454
545.7,155.9,0.016993
545.7,165.9,0.017533
545.7,175.89,0.018073
545.7,185.88,0.018613
545.7,195.88,0.019153
545.7,205.87,0.020184
545.7,215.87,0.021561
545.7,225.86,0.022937
545.7,235.85,0.024314
545.7,245.85,0.025713
545.7,255.84,0.029476
545.7,265.83,0.031936
545.7,275.83,0.034396
545.7,285.82,0.036855
545.7,295.82,0.039315
545.7,305.81,0.042176
545.7,315.8,0.045327
545.7,325.8,0.048477
545.7,335.79,0.051628
545.7,345.78,0.054783
545.7,355.78,0.058267
545.7,365.77,0.062263
545.7,375.77,0.066259
545.7,385.76,0.070255
545.7,395.75,0.074247
545.7,405.75,0.078318
545.7,415.74,0.081139
545.7,425.73,0.084097
545.7,435.73,0.087903
545.7,445.72,0.091213
545.7,455.72,0.095584
545.7,465.71,0.10075
545.7,475.7,0.10838
545.7,485.7,0.11878
545.7,495.69,0.12919
545.7,505.68,0.1576
545.7,515.68,0.18511
545.7,525.67,0.0
545.7,535.67,0.0
545.7,545.66,0.0
545.7,555.65,0.0
545.7,565.65,0.0
545.7,575.64,0.0
545.7,585.63,0.0
545.7,595.63,0.0
545.7,605.62,0.0
545.7,615.62,0.0
545.7,625.61,0.0
545.7,635.6,0.0
545.7,645.6,0.0
545.7,655.59,0.0
545.7,665.58,0.0
545.7,675.58,0.0
545.7,685.57,0.0
545.7,695.57,0.0
545.7,705.56,0.0
545.7,715.55,0.0
545.7,725.55,0.0
545.7,735.54,0.0
545.7,745.53,0.0
545.7,755.53,0.0
545.7,765.52,0.0
545.7,775.52,0.0
545.7,785.51,0.0
545.7,795.5,0.0
545.7,805.5,0.0
545.7,815.49,0.0
545.7,825.48,0.0
545.7,835.48,0.0
545.7,845.47,0.0
545.7,855.47,0.0
545.7,865.46,0.0
545.7,875.45,0.0
545.7,885.45,0.0
545.7,895.44,0.0
545.7,905.43,0.0
545.7,915.43,0.0
545.7,925.42,0.0
545.7,935.42,0.0
545.7,945.41,0.0
545.7,955.4,0.0
545.7,965.4,0.0
545.7,975.39,0.0
545.7,985.38,0.0
545.7,995.38,0.0
545.7,1005.4,0.0
545.7,1015.4,0.0
545.7,1025.4,0.0
545.7,1035.4,0.0
545.7,1045.3,0.0
545.7,1055.3,0.0
545.7,1065.3,0.0
545.7,1075.3,0.0
545.7,1085.3,0.0
545.7,1095.3,0.0
545.7,1105.3,0.0
545.7,1115.3,0.0
545.7,1125.3,0.0
545.7,1135.3,0.0
545.7,1145.3,0.0
545.7,1155.3,0.0
545.7,1165.3,0.0
545.7,1175.3,0.0
545.7,1185.3,0.0
545.7,1195.3,0.0
545.7,1205.2,0.0
545.7,1215.2,0.0
545.7,1225.2,0.0
545.7,1235.2,0.0
545.7,1245.2,0.0
545.7,1255.2,0.0
545.7,1265.2,0.0
545.7,1275.2,0.0
545.7,1285.2,0.0
545.7,1295.2,0.0
545.7,1305.2,0.0
545.7,1315.2,0.0
545.7,1325.2,0.0
545.7,1335.2,0.0
545.7,1345.2,0.0
545.7,1355.2,0.0
545.7,1365.1,0.0
545.7,1375.1,0.0
545.7,1385.1,0.0
545.7,1395.1,0.0
545.7,1405.1,0.0
545.7,1415.1,0.0
545.7,1425.1,0.0
545.7,1435.1,0.0
545.7,1445.1,0.0
545.7,1455.1,0.0
545.7,1465.1,0.0
545.7,1475.1,0.0
545.7,1485.1,0.0
545.7,1495.1,0.0
545.7,1505.1,0.0
545.7,1515.1,0.0
545.7,1525.0,0.0
545.7,1535.0,0.0
545.7,1545.0,0.0
545.7,1555.0,0.0
545.7,1565.0,0.0
545.7,1575.0,0.0
545.7,1585.0,0.0
545.7,1595.0,0.0
558.98,5.9969,0.011095
558.98,15.991,0.011224
558.98,25.984,0.011353
558.98,35.978,0.011482
558.98,45.972,0.01161
558.98,55.966,0.011739
558.98,65.959,0.011868
558.98,75.953,0.011996
558.98,85.947,0.012106
558.98,95.941,0.012183
558.98,105.93,0.012534
558.98,115.93,0.013074
558.98,125.92,0.013614
558.98,135.92,0.014154
558.98,145.91,0.014694
558.98,155.9,0.015234
558.98,165.9,0.015774
558.98,175.89,0.016314
558.98,185.88,0.016781
558.98,195.88,0.017132
558.98,205.87,0.017652
558.98,215.87,0.018799
558.98,225.86,0.020176
558.98,235.85,0.021552
558.98,245.85,0.022929
558.98,255.84,0.02415
558.98,265.83,0.026185
558.98,275.83,0.028645
558.98,285.82,0.031105
558.98,295.82,0.033564
558.98,305.81,0.035743
558.98,315.8,0.038521
558.98,325.8,0.041671
558.98,335.79,0.044822
558.98,345.78,0.047973
558.98,355.78,0.051612
558.98,365.77,0.055608
558.98,375.77,0.059604
558.98,385.76,0.0636
558.98,395.75,0.067097
558.98,405.75,0.069489
558.98,415.74,0.072039
558.98,425.73,0.074895
558.98,435.73,0.078206
558.98,445.72,0.081417
558.98,455.72,0.084758
558.98,465.71,0.089384
558.98,475.7,0.094916
558.98,485.7,0.10532
558.98,495.69,0.11247
558.98,505.68,0.11956
558.98,515.68,0.14124
558.98,525.67,0.16866
558.98,535.67,0.0
558.98,545.66,0.0
558.98,555.65,0.0
558.98,565.65,0.0
558.98,575.64,0.0
558.98,585.63,0.0
558.98,595.63,0.0
558.98,605.62,0.0
558.98,615.62,0.0
558.98,625.61,0.0
558.98,635.6,0.0
558.98,645.6,0.0
558.98,655.59,0.0
558.98,665.58,0.0
558.98,675.58,0.0
558.98,685.57,0.0
558.98,695.57,0.0
558.98,705.56,0.0
558.98,715.55,0.0
558.98,725.55,0.0
558.98,735.54,0.0
558.98,745.53,0.0
558.98,755.53,0.0
558.98,765.52,0.0
558.98,775.52,0.0
558.98,785.51,0.0
558.98,795.5,0.0
558.98,805.5,0.0
558.98,815.49,0.0
558.98,825.48,0.0
558.98,835.48,0.0
558.98,845.47,0.0
558.98,855.47,0.0
558.98,865.46,0.0
558.98,875.45,0.0
558.98,885.45,0.0
558.98,895.44,0.0
558.98,905.43,0.0
558.98,915.43,0.0
558.98,925.42,0.0
558.98,935.42,0.0
558.98,945.41,0.0
558.98,955.4,0.0
558.98,965.4,0.0
558.98,975.39,0.0
558.98,985.38,0.0
558.98,995.38,0.0
558.98,1005.4,0.0
558.98,1015.4,0.0
558.98,1025.4,0.0
558.98,1035.4,0.0
558.98,1045.3,0.0
558.98,1055.3,0.0
558.98,1065.3,0.0
558.98,1075.3,0.0
558.98,1085.3,0.0
558.98,1095.3,0.0
558.98,1105.3,0.0
558.98,1115.3,0.0
558.98,1125.3,0.0
558.98,1135.3,0.0
558.98,1145.3,0.0
558.98,1155.3,0.0
558.98,1165.3,0.0
558.98,1175.3,0.0
558.98,1185.3,0.0
558.98,1195.3,0.0
558.98,1205.2,0.0
558.98,1215.2,0.0
558.98,1225.2,0.0
558.98,1235.2,0.0
558.98,1245.2,0.0
558.98,1255.2,0.0
558.98,1265.2,0.0
558.98,1275.2,0.0
558.98,1285.2,0.0
558.98,1295.2,0.0
558.98,1305.2,0.0
558.98,1315.2,0.0
558.98,1325.2,0.0
558.98,1335.2,0.0
558.98,1345.2,0.0
558.98,1355.2,0.0
558.98,1365.1,0.0
558.98,1375.1,0.0
558.98,1385.1,0.0
558.98,1395.1,0.0
558.98,1405.1,0.0
558.98,1415.1,0.0
558.98,1425.1,0.0
558.98,1435.1,0.0
558.98,1445.1,0.0
558.98,1455.1,0.0
558.98,1465.1,0.0
558.98,1475.1,0.0
558.98,1485.1,0.0
558.98,1495.1,0.0
558.98,1505.1,0.0
558.98,1515.1,0.0
558.98,1525.0,0.0
558.98,1535.0,0.0
558.98,1545.0,0.0
558.98,1555.0,0.0
558.98,1565.0,0.0
558.98,1575.0,0.0
558.98,1585.0,0.0
558.98,1595.0,0.0
572.27,5.9969,0.010219
572.27,15.991,0.010347
572.27,25.984,0.010476
572.27,35.978,0.010605
572.27,45.972,0.010733
572.27,55.966,0.010862
572.27,65.959,0.010939
572.27,75.953,0.011016
572.27,85.947,0.011092
572.27,95.941,0.011169
572.27,105.93,0.011521
572.27,115.93,0.012061
572.27,125.92,0.012601
572.27,135.92,0.013141
572.27,145.91,0.013681
572.27,155.9,0.014212
572.27,165.9,0.014563
572.27,175.89,0.014914
572.27,185.88,0.015265
572.27,195.88,0.015616
572.27,205.87,0.016137
572.27,215.87,0.016777
572.27,225.86,0.017681
572.27,235.85,0.019058
572.27,245.85,0.020434
572.27,255.84,0.021656
572.27,265.83,0.022766
572.27,275.83,0.024358
572.27,285.82,0.026817
572.27,295.82,0.029277
572.27,305.81,0.031456
572.27,315.8,0.033433
572.27,325.8,0.035824
572.27,335.79,0.038975
572.27,345.78,0.042125
572.27,355.78,0.045765
572.27,365.77,0.049761
572.27,375.77,0.053757
572.27,385.76,0.056907
572.27,395.75,0.05985
572.27,405.75,0.062242
572.27,415.74,0.064228
572.27,425.73,0.066539
572.27,435.73,0.069681
572.27,445.72,0.072781
572.27,455.72,0.076121
572.27,465.71,0.079641
572.27,475.7,0.084096
572.27,485.7,0.08896
572.27,495.69,0.092411
572.27,505.68,0.099494
572.27,515.68,0.10933
572.27,525.67,0.1251
572.27,535.67,0.15118
572.27,545.66,0.17726
572.27,555.65,0.0
572.27,565.65,0.0
572.27,575.64,0.0
572.27,585.63,0.0
572.27,595.63,0.0
572.27,605.62,0.0
572.27,615.62,0.0
572.27,625.61,0.0
572.27,635.6,0.0
572.27,645.6,0.0
572.27,655.59,0.0
572.27,665.58,0.0
572.27,675.58,0.0
572.27,685.57,0.0
572.27,695.57,0.0
572.27,705.56,0.0
572.27,715.55,0.0
572.27,725.55,0.0
572.27,735.54,0.0
572.27,745.53,0.0
572.27,755.53,0.0
572.27,765.52,0.0
572.27,775.52,0.0
572.27,785.51,0.0
572.27,795.5,0.0
572.27,805.5,0.0
572.27,815.49,0.0
572.27,825.48,0.0
572.27,835.48,0.0
572.27,845.47,0.0
572.27,855.47,0.0
572.27,865.46,0.0
572.27,875.45,0.0
572.27,885.45,0.0
572.27,895.44,0.0
572.27,905.43,0.0
572.27,915.43,0.0
572.27,925.42,0.0
572.27,935.42,0.0
572.27,945.41,0.0
572.27,955.4,0.0
572.27,965.4,0.0
572.27,975.39,0.0
572.27,985.38,0.0
572.27,995.38,0.0
572.27,1005.4,0.0
572.27,1015.4,0.0
572.27,1025.4,0.0
572.27,1035.4,0.0
572.27,1045.3,0.0
572.27,1055.3,0.0
572.27,1065.3,0.0
572.27,1075.3,0.0
572.27,1085.3,0.0
572.27,1095.3,0.0
572.27,1105.3,0.0
572.27,1115.3,0.0
572.27,1125.3,0.0
572.27,1135.3,0.0
572.27,1145.3,0.0
572.27,1155.3,0.0
572.27,1165.3,0.0
572.27,1175.3,0.0
572.27,1185.3,0.0
572.27,1195.3,0.0
572.27,1205.2,0.0
572.27,1215.2,0.0
572.27,1225.2,0.0
572.27,1235.2,0.0
572.27,1245.2,0.0
572.27,1255.2,0.0
572.27,1265.2,0.0
572.27,1275.2,0.0
572.27,1285.2,0.0
572.27,1295.2,0.0
572.27,1305.2,0.0
572.27,1315.2,0.0
572.27,1325.2,0.0
572.27,1335.2,0.0
572.27,1345.2,0.0
572.27,1355.2,0.0
572.27,1365.1,0.0
572.27,1375.1,0.0
572.27,1385.1,0.0
572.27,1395.1,0.0
572.27,1405.1,0.0
572.27,1415.1,0.0
572.27,1425.1,0.0
572.27,1435.1,0.0
572.27,1445.1,0.0
572.27,1455.1,0.0
572.27,1465.1,0.0
572.27,1475.1,0.0
572.27,1485.1,0.0
572.27,1495.1,0.0
572.27,1505.1,0.0
572.27,1515.1,0.0
572.27,1525.0,0.0
572.27,1535.0,0.0
572.27,1545.0,0.0
572.27,1555.0,0.0
572.27,1565.0,0.0
572.27,1575.0,0.0
572.27,1585.0,0.0
572.27,1595.0,0.0
585.55,5.9969,0.0093416
585.55,15.991,0.0094704
585.55,25.984,0.0095991
585.55,35.978,0.0096948
585.55,45.972,0.0097716
585.55,55.966,0.0098485
585.55,65.959,0.0099254
585.55,75.953,0.010002
585.55,85.947,0.010079
585.55,95.941,0.010156
585.55,105.93,0.010508
585.55,115.93,0.011048
585.55,125.92,0.011587
585.55,135.92,0.011995
585.55,145.91,0.012346
585.55,155.9,0.012697
585.55,165.9,0.013048
585.55,175.89,0.013398
585.55,185.88,0.013749
585.55,195.88,0.0141
585.55,205.87,0.014621
585.55,215.87,0.015261
585.55,225.86,0.015901
585.55,235.85,0.016563
585.55,245.85,0.01794
585.55,255.84,0.019161
585.55,265.83,0.020272
585.55,275.83,0.021383
585.55,285.82,0.02253
585.55,295.82,0.02499
585.55,305.81,0.027169
585.55,315.8,0.029145
585.55,325.8,0.031122
585.55,335.79,0.033127
585.55,345.78,0.036278
585.55,355.78,0.039917
585.55,365.77,0.043774
585.55,375.77,0.046717
585.55,385.76,0.04966
585.55,395.75,0.052603
585.55,405.75,0.054995
585.55,415.74,0.057106
585.55,425.73,0.060062
585.55,435.73,0.06302
585.55,445.72,0.06612
585.55,455.72,0.06946
585.55,465.71,0.072692
585.55,475.7,0.074075
585.55,485.7,0.077525
585.55,495.69,0.08115
585.55,505.68,0.084593
585.55,515.68,0.091214
585.55,525.67,0.10214
585.55,535.67,0.12822
585.55,545.66,0.14284
585.55,555.65,0.16045
585.55,565.65,0.0
585.55,575.64,0.0
585.55,585.63,0.0
585.55,595.63,0.0
585.55,605.62,0.0
585.55,615.62,0.0
585.55,625.61,0.0
585.55,635.6,0.0
585.55,645.6,0.0
585.55,655.59,0.0
585.55,665.58,0.0
585.55,675.58,0.0
585.55,685.57,0.0
585.55,695.57,0.0
585.55,705.56,0.0
585.55,715.55,0.0
585.55,725.55,0.0
585.55,735.54,0.0
585.55,745.53,0.0
585.55,755.53,0.0
585.55,765.52,0.0
585.55,775.52,0.0
585.55,785.51,0.0
585.55,795.5,0.0
585.55,805.5,0.0
585.55,815.49,0.0
585.55,825.48,0.0
585.55,835.48,0.0
585.55,845.47,0.0
585.55,855.47,0.0
585.55,865.46,0.0
585.55,875.45,0.0
585.55,885.45,0.0
585.55,895.44,0.0
585.55,905.43,0.0
585.55,915.43,0.0
585.55,925.42,0.0
585.55,935.42,0.0
585.55,945.41,0.0
585.55,955.4,0.0
585.55,965.4,0.0
585.55,975.39,0.0
585.55,985.38,0.0
585.55,995.38,0.0
585.55,1005.4,0.0
585.55,1015.4,0.0
585.55,1025.4,0.0
585.55,1035.4,0.0
585.55,1045.3,0.0
585.55,1055.3,0.0
585.55,1065.3,0.0
585.55,1075.3,0.0
585.55,1085.3,0.0
585.55,1095.3,0.0
585.55,1105.3,0.0
585.55,1115.3,0.0
585.55,1125.3,0.0
585.55,1135.3,0.0
585.55,1145.3,0.0
585.55,1155.3,0.0
585.55,1165.3,0.0
585.55,1175.3,0.0
585.55,1185.3,0.0
585.55,1195.3,0.0
585.55,1205.2,0.0
585.55,1215.2,0.0
585.55,1225.2,0.0
585.55,1235.2,0.0
585.55,1245.2,0.0
585.55,1255.2,0.0
585.55,1265.2,0.0
585.55,1275.2,0.0
585.55,1285.2,0.0
585.55,1295.2,0.0
585.55,1305.2,0.0
585.55,1315.2,0.0
585.55,1325.2,0.0
585.55,1335.2,0.0
585.55,1345.2,0.0
585.55,1355.2,0.0
585.55,1365.1,0.0
585.55,1375.1,0.0
585.55,1385.1,0.0
585.55,1395.1,0.0
585.55,1405.1,0.0
585.55,1415.1,0.0
585.55,1425.1,0.0
585.55,1435.1,0.0
585.55,1445.1,0.0
585.55,1455.1,0.0
585.55,1465.1,0.0
585.55,1475.1,0.0
585.55,1485.1,0.0
585.55,1495.1,0.0
585.55,1505.1,0.0
585.55,1515.1,0.0
585.55,1525.0,0.0
585.55,1535.0,0.0
585.55,1545.0,0.0
585.55,1555.0,0.0
585.55,1565.0,0.0
585.55,1575.0,0.0
585.55,1585.0,0.0
585.55,1595.0,0.0
598.83,5.9969,0.0084508
598.83,15.991,0.0085277
598.83,25.984,0.0086045
598.83,35.978,0.0086814
598.83,45.972,0.0087583
598.83,55.966,0.0088351
598.83,65.959,0.008912
598.83,75.953,0.0089888
598.83,85.947,0.0090657
598.83,95.941,0.0091425
598.83,105.93,0.0094265
598.83,115.93,0.0097774
598.83,125.92,0.010128
598.83,135.92,0.010479
598.83,145.91,0.01083
598.83,155.9,0.011181
598.83,165.9,0.011532
598.83,175.89,0.011883
598.83,185.88,0.012234
598.83,195.88,0.012585
598.83,205.87,0.013105
598.83,215.87,0.013745
598.83,225.86,0.014385
598.83,235.85,0.015025
598.83,245.85,0.015665
598.83,255.84,0.016667
598.83,265.83,0.017777
598.83,275.83,0.018888
598.83,285.82,0.019999
598.83,295.82,0.021109
598.83,305.81,0.022882
598.83,315.8,0.024858
598.83,325.8,0.026835
598.83,335.79,0.028811
598.83,345.78,0.030788
598.83,355.78,0.033584
598.83,365.77,0.036527
598.83,375.77,0.03947
598.83,385.76,0.042413
598.83,395.75,0.045356
598.83,405.75,0.048192
598.83,415.74,0.051148
598.83,425.73,0.054105
598.83,435.73,0.057061
598.83,445.72,0.060017
598.83,455.72,0.062269
598.83,465.71,0.063494
598.83,475.7,0.064877
598.83,485.7,0.068593
598.83,495.69,0.072323
598.83,505.68,0.075767
598.83,515.68,0.078992
598.83,525.67,0.08453
598.83,535.67,0.09307
598.83,545.66,0.10069
598.83,555.65,0.11829
598.83,565.65,0.14358
598.83,575.64,0.0
598.83,585.63,0.0
598.83,595.63,0.0
598.83,605.62,0.0
598.83,615.62,0.0
598.83,625.61,0.0
598.83,635.6,0.0
598.83,645.6,0.0
598.83,655.59,0.0
598.83,665.58,0.0
598.83,675.58,0.0
598.83,685.57,0.0
598.83,695.57,0.0
598.83,705.56,0.0
598.83,715.55,0.0
598.83,725.55,0.0
598.83,735.54,0.0
598.83,745.53,0.0
598.83,755.53,0.0
598.83,765.52,0.0
598.83,775.52,0.0
598.83,785.51,0.0
598.83,795.5,0.0
598.83,805.5,0.0
598.83,815.49,0.0
598.83,825.48,0.0
598.83,835.48,0.0
598.83,845.47,0.0
598.83,855.47,0.0
598.83,865.46,0.0
598.83,875.45,0.0
598.83,885.45,0.0
598.83,895.44,0.0
598.83,905.43,0.0
598.83,915.43,0.0
598.83,925.42,0.0
598.83,935.42,0.0
598.83,945.41,0.0
598.83,955.4,0.0
598.83,965.4,0.0
598.83,975.39,0.0
598.83,985.38,0.0
598.83,995.38,0.0
598.83,1005.4,0.0
598.83,1015.4,0.0
598.83,1025.4,0.0
598.83,1035.4,0.0
598.83,1045.3,0.0
598.83,1055.3,0.0
598.83,1065.3,0.0
598.83,1075.3,0.0
598.83,1085.3,0.0
598.83,1095.3,0.0
598.83,1105.3,0.0
598.83,1115.3,0.0
598.83,1125.3,0.0
598.83,1135.3,0.0
598.83,1145.3,0.0
598.83,1155.3,0.0
598.83,1165.3,0.0
598.83,1175.3,0.0
598.83,1185.3,0.0
598.83,1195.3,0.0
598.83,1205.2,0.0
598.83,1215.2,0.0
598.83,1225.2,0.0
598.83,1235.2,0.0
598.83,1245.2,0.0
598.83,1255.2,0.0
598.83,1265.2,0.0
598.83,1275.2,0.0
598.83,1285.2,0.0
598.83,1295.2,0.0
598.83,1305.2,0.0
598.83,1315.2,0.0
598.83,1325.2,0.0
598.83,1335.2,0.0
598.83,1345.2,0.0
598.83,1355.2,0.0
598.83,1365.1,0.0
598.83,1375.1,0.0
598.83,1385.1,0.0
598.83,1395.1,0.0
598.83,1405.1,0.0
598.83,1415.1,0.0
598.83,1425.1,0.0
598.83,1435.1,0.0
598.83,1445.1,0.0
598.83,1455.1,0.0
598.83,1465.1,0.0
598.83,1475.1,0.0
598.83,1485.1,0.0
598.83,1495.1,0.0
598.83,1505.1,0.0
598.83,1515.1,0.0
598.83,1525.0,0.0
598.83,1535.0,0.0
598.83,1545.0,0.0
598.83,1555.0,0.0
598.83,1565.0,0.0
598.83,1575.0,0.0
598.83,1585.0,0.0
598.83,1595.0,0.0
612.11,5.9969,0.0078217
612.11,15.991,0.0078986
612.11,25.984,0.0079754
612.11,35.978,0.0080523
612.11,45.972,0.0081291
612.11,55.966,0.008206
612.11,65.959,0.0082828
612.11,75.953,0.0083597
612.11,85.947,0.0084193
612.11,95.941,0.0084788
612.11,105.93,0.0087114
612.11,115.93,0.0090623
612.11,125.92,0.0094132
612.11,135.92,0.0097641
612.11,145.91,0.010115
612.11,155.9,0.010466
612.11,165.9,0.010817
612.11,175.89,0.011166
612.11,185.88,0.011374
612.11,195.88,0.011582
612.11,205.87,0.012043
612.11,215.87,0.012683
612.11,225.86,0.013323
612.11,235.85,0.013963
612.11,245.85,0.014375
612.11,255.84,0.01517
612.11,265.83,0.016281
612.11,275.83,0.017392
612.11,285.82,0.018503
612.11,295.82,0.019201
612.11,305.81,0.020597
612.11,315.8,0.022574
612.11,325.8,0.024551
612.11,335.79,0.026527
612.11,345.78,0.027744
612.11,355.78,0.029874
612.11,365.77,0.032816
612.11,375.77,0.035759
612.11,385.76,0.038702
612.11,395.75,0.040682
612.11,405.75,0.043112
612.11,415.74,0.046068
612.11,425.73,0.049024
612.11,435.73,0.05198
612.11,445.72,0.054625
612.11,455.72,0.056603
612.11,465.71,0.058031
612.11,475.7,0.059326
612.11,485.7,0.061538
612.11,495.69,0.065053
612.11,505.68,0.068089
612.11,515.68,0.070855
612.11,525.67,0.074376
612.11,535.67,0.081992
612.11,545.66,0.087303
612.11,555.65,0.093441
612.11,565.65,0.10709
612.11,575.64,0.13227
612.11,585.63,0.15596
612.11,595.63,0.0
612.11,605.62,0.0
612.11,615.62,0.0
612.11,625.61,0.0
612.11,635.6,0.0
612.11,645.6,0.0
612.11,655.59,0.0
612.11,665.58,0.0
612.11,675.58,0.0
612.11,685.57,0.0
612.11,695.57,0.0
612.11,705.56,0.0
612.11,715.55,0.0
612.11,725.55,0.0
612.11,735.54,0.0
612.11,745.53,0.0
612.11,755.53,0.0
612.11,765.52,0.0
612.11,775.52,0.0
612.11,785.51,0.0
612.11,795.5,0.0
612.11,805.5,0.0
612.11,815.49,0.0
612.11,825.48,0.0
612.11,835.48,0.0
612.11,845.47,0.0
612.11,855.47,0.0
612.11,865.46,0.0
612.11,875.45,0.0
612.11,885.45,0.0
612.11,895.44,0.0
612.11,905.43,0.0
612.11,915.43,0.0
612.11,925.42,0.0
612.11,935.42,0.0
612.11,945.41,0.0
612.11,955.4,0.0
612.11,965.4,0.0
612.11,975.39,0.0
612.11,985.38,0.0
612.11,995.38,0.0
612.11,1005.4,0.0
612.11,1015.4,0.0
612.11,1025.4,0.0
612.11,1035.4,0.0
612.11,1045.3,0.0
612.11,1055.3,0.0
612.11,1065.3,0.0
612.11,1075.3,0.0
612.11,1085.3,0.0
612.11,1095.3,0.0
612.11,1105.3,0.0
612.11,1115.3,0.0
612.11,1125.3,0.0
612.11,1135.3,0.0
612.11,1145.3,0.0
612.11,1155.3,0.0
612.11,1165.3,0.0
612.11,1175.3,0.0
612.11,1185.3,0.0
612.11,1195.3,0.0
612.11,1205.2,0.0
612.11,1215.2,0.0
612.11,1225.2,0.0
612.11,1235.2,0.0
612.11,1245.2,0.0
612.11,1255.2,0.0
612.11,1265.2,0.0
612.11,1275.2,0.0
612.11,1285.2,0.0
612.11,1295.2,0.0
612.11,1305.2,0.0
612.11,1315.2,0.0
612.11,1325.2,0.0
612.11,1335.2,0.0
612.11,1345.2,0.0
612.11,1355.2,0.0
612.11,1365.1,0.0
612.11,1375.1,0.0
612.11,1385.1,0.0
612.11,1395.1,0.0
612.11,1405.1,0.0
612.11,1415.1,0.0
612.11,1425.1,0.0
612.11,1435.1,0.0
612.11,1445.1,0.0
612.11,1455.1,0.0
612.11,1465.1,0.0
612.11,1475.1,0.0
612.11,1485.1,0.0
612.11,1495.1,0.0
612.11,1505.1,0.0
612.11,1515.1,0.0
612.11,1525.0,0.0
612.11,1535.0,0.0
612.11,1545.0,0.0
612.11,1555.0,0.0
612.11,1565.0,0.0
612.11,1575.0,0.0
612.11,1585.0,0.0
612.11,1595.0,0.0
625.39,5.9969,0.0072298
625.39,15.991,0.0073066
625.39,25.984,0.0073835
625.39,35.978,0.0074603
625.39,45.972,0.0075372
625.39,55.966,0.0076032
625.39,65.959,0.0076627
625.39,75.953,0.0077222
625.39,85.947,0.0077817
625.39,95.941,0.0078412
625.39,105.93,0.0080738
625.39,115.93,0.0084247
625.39,125.92,0.0087756
625.39,135.92,0.0091265
625.39,145.91,0.0094774
625.39,155.9,0.0097326
625.39,165.9,0.0099404
625.39,175.89,0.010148
625.39,185.88,0.010356
625.39,195.88,0.010564
625.39,205.87,0.011025
625.39,215.87,0.011665
625.39,225.86,0.012269
625.39,235.85,0.012622
625.39,245.85,0.012975
625.39,255.84,0.013771
625.39,265.83,0.014882
625.39,275.83,0.015929
625.39,285.82,0.01652
625.39,295.82,0.017111
625.39,305.81,0.018507
