#: table_doi: 10.17182/hepdata.90835.v1/t32
#: name: T1qqqq cross section upper limits
#: description: The 95% CL observed upper limits on the production cross sections of the T1qqqq signal model as a function of the gluino and LSP masses.
#: data_file: t1qqqq_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> Q QBAR NEUTRALINO1
#: Upper Limit,Observed
#: LUMINOSITY [fb$^{-1}$],137
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
1037.9,814.01,0.041769
1037.9,825.88,0.043292
1037.9,837.75,0.044815
1037.9,849.62,0.046727
1037.9,861.48,0.05022
1037.9,873.35,0.05261
1037.9,885.22,0.054935
1037.9,897.09,0.05726
1037.9,908.96,0.064805
1037.9,920.83,0.069408
1037.9,932.7,0.072336
1037.9,944.57,0.075265
1037.9,956.43,0.07725
1037.9,968.3,0.085185
1037.9,980.17,0.09312
1037.9,992.04,0.10105
1037.9,1003.9,0.10496
1037.9,1015.8,0.0
1037.9,1027.6,0.0
1037.9,1039.5,0.0
1037.9,1051.4,0.0
1037.9,1063.3,0.0
1037.9,1075.1,0.0
1037.9,1087.0,0.0
1037.9,1098.9,0.0
1037.9,1110.7,0.0
1037.9,1122.6,0.0
1037.9,1134.5,0.0
1037.9,1146.3,0.0
1037.9,1158.2,0.0
1037.9,1170.1,0.0
1037.9,1181.9,0.0
1037.9,1193.8,0.0
1037.9,1205.7,0.0
1037.9,1217.5,0.0
1037.9,1229.4,0.0
1037.9,1241.3,0.0
1037.9,1253.2,0.0
1037.9,1265.0,0.0
1037.9,1276.9,0.0
1037.9,1288.8,0.0
1037.9,1300.6,0.0
1037.9,1312.5,0.0
1037.9,1324.4,0.0
1037.9,1336.2,0.0
1037.9,1348.1,0.0
1037.9,1360.0,0.0
1037.9,1371.8,0.0
1037.9,1383.7,0.0
1037.9,1395.6,0.0
1037.9,1407.4,0.0
1037.9,1419.3,0.0
1037.9,1431.2,0.0
1037.9,1443.1,0.0
1037.9,1454.9,0.0
1037.9,1466.8,0.0
1037.9,1478.7,0.0
1037.9,1490.5,0.0
1037.9,1502.4,0.0
1037.9,1514.3,0.0
1037.9,1526.1,0.0
1037.9,1538.0,0.0
1037.9,1549.9,0.0
1037.9,1561.7,0.0
1037.9,1573.6,0.0
1037.9,1585.5,0.0
1037.9,1597.3,0.0
1037.9,1609.2,0.0
1037.9,1621.1,0.0
1037.9,1633.0,0.0
1037.9,1644.8,0.0
1037.9,1656.7,0.0
1037.9,1668.6,0.0
1037.9,1680.4,0.0
1037.9,1692.3,0.0
1037.9,1704.2,0.0
1037.9,1716.0,0.0
1037.9,1727.9,0.0
1037.9,1739.8,0.0
1037.9,1751.6,0.0
1037.9,1763.5,0.0
1037.9,1775.4,0.0
1037.9,1787.2,0.0
1037.9,1799.1,0.0
1037.9,1811.0,0.0
1037.9,1822.9,0.0
1037.9,1834.7,0.0
1037.9,1846.6,0.0
1037.9,1858.5,0.0
1037.9,1870.3,0.0
1037.9,1882.2,0.0
1037.9,1894.1,0.0
1052.7,6.9344,0.00621
1052.7,18.803,0.0062293
1052.7,30.672,0.0062486
1052.7,42.541,0.0062679
1052.7,54.409,0.0062794
1052.7,66.278,0.0062847
1052.7,78.147,0.00629
1052.7,90.016,0.0062953
1052.7,101.88,0.0063178
1052.7,113.75,0.006431
1052.7,125.62,0.0065443
1052.7,137.49,0.0066576
1052.7,149.36,0.0067595
1052.7,161.23,0.0068084
1052.7,173.1,0.0068573
1052.7,184.97,0.0069061
1052.7,196.83,0.006955
1052.7,208.7,0.0070601
1052.7,220.57,0.0071856
1052.7,232.44,0.0073111
1052.7,244.31,0.0074366
1052.7,256.18,0.007578
1052.7,268.05,0.0077584
1052.7,279.92,0.0079387
1052.7,291.78,0.008119
1052.7,303.65,0.0083343
1052.7,315.52,0.0086281
1052.7,327.39,0.0089219
1052.7,339.26,0.0092157
1052.7,351.13,0.009474
1052.7,363.0,0.0096588
1052.7,374.87,0.0098435
1052.7,386.73,0.010028
1052.7,398.6,0.010213
1052.7,410.47,0.010539
1052.7,422.34,0.010883
1052.7,434.21,0.011228
1052.7,446.08,0.011572
1052.7,457.95,0.011916
1052.7,469.82,0.012261
1052.7,481.68,0.012605
1052.7,493.55,0.01295
1052.7,505.42,0.013312
1052.7,517.29,0.013784
1052.7,529.16,0.014256
1052.7,541.03,0.014728
1052.7,552.9,0.015229
1052.7,564.77,0.015825
1052.7,576.63,0.01642
1052.7,588.5,0.017015
1052.7,600.37,0.017601
1052.7,612.24,0.018409
1052.7,624.11,0.01928
1052.7,635.98,0.02015
1052.7,647.85,0.021021
1052.7,659.72,0.022061
1052.7,671.58,0.02326
1052.7,683.45,0.02446
1052.7,695.32,0.02566
1052.7,707.19,0.026684
1052.7,719.06,0.027571
1052.7,730.93,0.028459
1052.7,742.8,0.029347
1052.7,754.67,0.030428
1052.7,766.53,0.032195
1052.7,778.4,0.033963
1052.7,790.27,0.03573
1052.7,802.14,0.037461
1052.7,814.01,0.038986
1052.7,825.88,0.040508
1052.7,837.75,0.042031
1052.7,849.62,0.043554
1052.7,861.48,0.045853
1052.7,873.35,0.048179
1052.7,885.22,0.050504
1052.7,897.09,0.052829
1052.7,908.96,0.055416
1052.7,920.83,0.058344
1052.7,932.7,0.061273
1052.7,944.57,0.064201
1052.7,956.43,0.068638
1052.7,968.3,0.076573
1052.7,980.17,0.084508
1052.7,992.04,0.092443
1052.7,1003.9,0.098798
1052.7,1015.8,0.10194
1052.7,1027.6,0.10574
1052.7,1039.5,0.0
1052.7,1051.4,0.0
1052.7,1063.3,0.0
1052.7,1075.1,0.0
1052.7,1087.0,0.0
1052.7,1098.9,0.0
1052.7,1110.7,0.0
1052.7,1122.6,0.0
1052.7,1134.5,0.0
1052.7,1146.3,0.0
1052.7,1158.2,0.0
1052.7,1170.1,0.0
1052.7,1181.9,0.0
1052.7,1193.8,0.0
1052.7,1205.7,0.0
1052.7,1217.5,0.0
1052.7,1229.4,0.0
1052.7,1241.3,0.0
1052.7,1253.2,0.0
1052.7,1265.0,0.0
1052.7,1276.9,0.0
1052.7,1288.8,0.0
1052.7,1300.6,0.0
1052.7,1312.5,0.0
1052.7,1324.4,0.0
1052.7,1336.2,0.0
1052.7,1348.1,0.0
1052.7,1360.0,0.0
1052.7,1371.8,0.0
1052.7,1383.7,0.0
1052.7,1395.6,0.0
1052.7,1407.4,0.0
1052.7,1419.3,0.0
1052.7,1431.2,0.0
1052.7,1443.1,0.0
1052.7,1454.9,0.0
1052.7,1466.8,0.0
1052.7,1478.7,0.0
1052.7,1490.5,0.0
1052.7,1502.4,0.0
1052.7,1514.3,0.0
1052.7,1526.1,0.0
1052.7,1538.0,0.0
1052.7,1549.9,0.0
1052.7,1561.7,0.0
1052.7,1573.6,0.0
1052.7,1585.5,0.0
1052.7,1597.3,0.0
1052.7,1609.2,0.0
1052.7,1621.1,0.0
1052.7,1633.0,0.0
1052.7,1644.8,0.0
1052.7,1656.7,0.0
1052.7,1668.6,0.0
1052.7,1680.4,0.0
1052.7,1692.3,0.0
1052.7,1704.2,0.0
1052.7,1716.0,0.0
1052.7,1727.9,0.0
1052.7,1739.8,0.0
1052.7,1751.6,0.0
1052.7,1763.5,0.0
1052.7,1775.4,0.0
1052.7,1787.2,0.0
1052.7,1799.1,0.0
1052.7,1811.0,0.0
1052.7,1822.9,0.0
1052.7,1834.7,0.0
1052.7,1846.6,0.0
1052.7,1858.5,0.0
1052.7,1870.3,0.0
1052.7,1882.2,0.0
1052.7,1894.1,0.0
1067.6,6.9344,0.0059463
1067.6,18.803,0.0059657
1067.6,30.672,0.005985
1067.6,42.541,0.0059931
1067.6,54.409,0.0059984
1067.6,66.278,0.0060038
1067.6,78.147,0.0060091
1067.6,90.016,0.0060144
1067.6,101.88,0.0060368
1067.6,113.75,0.0061501
1067.6,125.62,0.0062634
1067.6,137.49,0.0063491
1067.6,149.36,0.006398
1067.6,161.23,0.0064469
1067.6,173.1,0.0064958
1067.6,184.97,0.0065447
1067.6,196.83,0.0065935
1067.6,208.7,0.0066986
1067.6,220.57,0.0068241
1067.6,232.44,0.0069496
1067.6,244.31,0.0070751
1067.6,256.18,0.0072006
1067.6,268.05,0.0073283
1067.6,279.92,0.0075086
1067.6,291.78,0.007689
1067.6,303.65,0.0079042
1067.6,315.52,0.008198
1067.6,327.39,0.0084918
1067.6,339.26,0.0087228
1067.6,351.13,0.0089076
1067.6,363.0,0.0090923
1067.6,374.87,0.0092771
1067.6,386.73,0.0094619
1067.6,398.6,0.0096466
1067.6,410.47,0.0099723
1067.6,422.34,0.010317
1067.6,434.21,0.010661
1067.6,446.08,0.011006
1067.6,457.95,0.01135
1067.6,469.82,0.011679
1067.6,481.68,0.011985
1067.6,493.55,0.012291
1067.6,505.42,0.012629
1067.6,517.29,0.013003
1067.6,529.16,0.013473
1067.6,541.03,0.013944
1067.6,552.9,0.014446
1067.6,564.77,0.015041
1067.6,576.63,0.015636
1067.6,588.5,0.016214
1067.6,600.37,0.016774
1067.6,612.24,0.01733
1067.6,624.11,0.018059
1067.6,635.98,0.01893
1067.6,647.85,0.019801
1067.6,659.72,0.020582
1067.6,671.58,0.021492
1067.6,683.45,0.022692
1067.6,695.32,0.023892
1067.6,707.19,0.024936
1067.6,719.06,0.025871
1067.6,730.93,0.026759
1067.6,742.8,0.027647
1067.6,754.67,0.028619
1067.6,766.53,0.029722
1067.6,778.4,0.031431
1067.6,790.27,0.033199
1067.6,802.14,0.034929
1067.6,814.01,0.03649
1067.6,825.88,0.038025
1067.6,837.75,0.039548
1067.6,849.62,0.041071
1067.6,861.48,0.04337
1067.6,873.35,0.045695
1067.6,885.22,0.047822
1067.6,897.09,0.049308
1067.6,908.96,0.051882
1067.6,920.83,0.054811
1067.6,932.7,0.057719
1067.6,944.57,0.05979
1067.6,956.43,0.062669
1067.6,968.3,0.066498
1067.6,980.17,0.074433
1067.6,992.04,0.082368
1067.6,1003.9,0.088723
1067.6,1015.8,0.091863
1067.6,1027.6,0.096272
1067.6,1039.5,0.10168
1067.6,1051.4,0.0
1067.6,1063.3,0.0
1067.6,1075.1,0.0
1067.6,1087.0,0.0
1067.6,1098.9,0.0
1067.6,1110.7,0.0
1067.6,1122.6,0.0
1067.6,1134.5,0.0
1067.6,1146.3,0.0
1067.6,1158.2,0.0
1067.6,1170.1,0.0
1067.6,1181.9,0.0
1067.6,1193.8,0.0
1067.6,1205.7,0.0
1067.6,1217.5,0.0
1067.6,1229.4,0.0
1067.6,1241.3,0.0
1067.6,1253.2,0.0
1067.6,1265.0,0.0
1067.6,1276.9,0.0
1067.6,1288.8,0.0
1067.6,1300.6,0.0
1067.6,1312.5,0.0
1067.6,1324.4,0.0
1067.6,1336.2,0.0
1067.6,1348.1,0.0
1067.6,1360.0,0.0
1067.6,1371.8,0.0
1067.6,1383.7,0.0
1067.6,1395.6,0.0
1067.6,1407.4,0.0
1067.6,1419.3,0.0
1067.6,1431.2,0.0
1067.6,1443.1,0.0
1067.6,1454.9,0.0
1067.6,1466.8,0.0
1067.6,1478.7,0.0
1067.6,1490.5,0.0
1067.6,1502.4,0.0
1067.6,1514.3,0.0
1067.6,1526.1,0.0
1067.6,1538.0,0.0
1067.6,1549.9,0.0
1067.6,1561.7,0.0
1067.6,1573.6,0.0
1067.6,1585.5,0.0
1067.6,1597.3,0.0
1067.6,1609.2,0.0
1067.6,1621.1,0.0
1067.6,1633.0,0.0
1067.6,1644.8,0.0
1067.6,1656.7,0.0
1067.6,1668.6,0.0
1067.6,1680.4,0.0
1067.6,1692.3,0.0
1067.6,1704.2,0.0
1067.6,1716.0,0.0
1067.6,1727.9,0.0
1067.6,1739.8,0.0
1067.6,1751.6,0.0
1067.6,1763.5,0.0
1067.6,1775.4,0.0
1067.6,1787.2,0.0
1067.6,1799.1,0.0
1067.6,1811.0,0.0
1067.6,1822.9,0.0
1067.6,1834.7,0.0
1067.6,1846.6,0.0
1067.6,1858.5,0.0
1067.6,1870.3,0.0
1067.6,1882.2,0.0
1067.6,1894.1,0.0
1082.4,6.9344,0.0056827
1082.4,18.803,0.0057016
1082.4,30.672,0.0057069
1082.4,42.541,0.0057122
1082.4,54.409,0.0057175
1082.4,66.278,0.0057228
1082.4,78.147,0.0057281
1082.4,90.016,0.0057334
1082.4,101.88,0.0057559
1082.4,113.75,0.0058691
1082.4,125.62,0.0059388
1082.4,137.49,0.0059876
1082.4,149.36,0.0060365
1082.4,161.23,0.0060854
1082.4,173.1,0.0061343
1082.4,184.97,0.0061832
1082.4,196.83,0.006232
1082.4,208.7,0.0063371
1082.4,220.57,0.0064626
1082.4,232.44,0.0065881
1082.4,244.31,0.0067136
1082.4,256.18,0.0068392
1082.4,268.05,0.0069647
1082.4,279.92,0.0070902
1082.4,291.78,0.0072589
1082.4,303.65,0.0074742
1082.4,315.52,0.007768
1082.4,327.39,0.0079716
1082.4,339.26,0.0081564
1082.4,351.13,0.0083412
1082.4,363.0,0.0085259
1082.4,374.87,0.0087107
1082.4,386.73,0.0088955
1082.4,398.6,0.0090802
1082.4,410.47,0.0094059
1082.4,422.34,0.0097503
1082.4,434.21,0.010095
1082.4,446.08,0.010404
1082.4,457.95,0.010711
1082.4,469.82,0.011017
1082.4,481.68,0.011323
1082.4,493.55,0.01163
1082.4,505.42,0.011967
1082.4,517.29,0.012342
1082.4,529.16,0.012716
1082.4,541.03,0.013161
1082.4,552.9,0.013663
1082.4,564.77,0.014258
1082.4,576.63,0.014827
1082.4,588.5,0.015387
1082.4,600.37,0.015948
1082.4,612.24,0.016503
1082.4,624.11,0.017059
1082.4,635.98,0.017709
1082.4,647.85,0.01858
1082.4,659.72,0.019362
1082.4,671.58,0.020124
1082.4,683.45,0.020923
1082.4,695.32,0.022123
1082.4,707.19,0.023167
1082.4,719.06,0.024109
1082.4,730.93,0.025052
1082.4,742.8,0.025947
1082.4,754.67,0.026919
1082.4,766.53,0.028022
1082.4,778.4,0.029124
1082.4,790.27,0.030667
1082.4,802.14,0.032397
1082.4,814.01,0.033959
1082.4,825.88,0.03552
1082.4,837.75,0.037064
1082.4,849.62,0.038587
1082.4,861.48,0.040887
1082.4,873.35,0.042803
1082.4,885.22,0.044289
1082.4,897.09,0.045774
1082.4,908.96,0.048349
1082.4,920.83,0.051042
1082.4,932.7,0.053113
1082.4,944.57,0.055183
1082.4,956.43,0.058062
1082.4,968.3,0.061625
1082.4,980.17,0.065187
1082.4,992.04,0.072293
1082.4,1003.9,0.078648
1082.4,1015.8,0.082563
1082.4,1027.6,0.08702
1082.4,1039.5,0.091476
1082.4,1051.4,0.097631
1082.4,1063.3,0.0
1082.4,1075.1,0.0
1082.4,1087.0,0.0
1082.4,1098.9,0.0
1082.4,1110.7,0.0
1082.4,1122.6,0.0
1082.4,1134.5,0.0
1082.4,1146.3,0.0
1082.4,1158.2,0.0
1082.4,1170.1,0.0
1082.4,1181.9,0.0
1082.4,1193.8,0.0
1082.4,1205.7,0.0
1082.4,1217.5,0.0
1082.4,1229.4,0.0
1082.4,1241.3,0.0
1082.4,1253.2,0.0
1082.4,1265.0,0.0
1082.4,1276.9,0.0
1082.4,1288.8,0.0
1082.4,1300.6,0.0
1082.4,1312.5,0.0
1082.4,1324.4,0.0
1082.4,1336.2,0.0
1082.4,1348.1,0.0
1082.4,1360.0,0.0
1082.4,1371.8,0.0
1082.4,1383.7,0.0
1082.4,1395.6,0.0
1082.4,1407.4,0.0
1082.4,1419.3,0.0
1082.4,1431.2,0.0
1082.4,1443.1,0.0
1082.4,1454.9,0.0
1082.4,1466.8,0.0
1082.4,1478.7,0.0
1082.4,1490.5,0.0
1082.4,1502.4,0.0
1082.4,1514.3,0.0
1082.4,1526.1,0.0
1082.4,1538.0,0.0
1082.4,1549.9,0.0
1082.4,1561.7,0.0
1082.4,1573.6,0.0
1082.4,1585.5,0.0
1082.4,1597.3,0.0
1082.4,1609.2,0.0
1082.4,1621.1,0.0
1082.4,1633.0,0.0
1082.4,1644.8,0.0
1082.4,1656.7,0.0
1082.4,1668.6,0.0
1082.4,1680.4,0.0
1082.4,1692.3,0.0
1082.4,1704.2,0.0
1082.4,1716.0,0.0
1082.4,1727.9,0.0
1082.4,1739.8,0.0
1082.4,1751.6,0.0
1082.4,1763.5,0.0
1082.4,1775.4,0.0
1082.4,1787.2,0.0
1082.4,1799.1,0.0
1082.4,1811.0,0.0
1082.4,1822.9,0.0
1082.4,1834.7,0.0
1082.4,1846.6,0.0
1082.4,1858.5,0.0
1082.4,1870.3,0.0
1082.4,1882.2,0.0
1082.4,1894.1,0.0
1097.3,6.9344,0.0054153
1097.3,18.803,0.0054206
1097.3,30.672,0.0054259
1097.3,42.541,0.0054312
1097.3,54.409,0.0054365
1097.3,66.278,0.0054418
1097.3,78.147,0.0054472
1097.3,90.016,0.0054525
1097.3,101.88,0.0054749
1097.3,113.75,0.0055284
1097.3,125.62,0.0055773
1097.3,137.49,0.0056262
1097.3,149.36,0.005675
1097.3,161.23,0.0057239
1097.3,173.1,0.0057728
1097.3,184.97,0.0058217
1097.3,196.83,0.0058706
1097.3,208.7,0.0059756
1097.3,220.57,0.0061011
1097.3,232.44,0.0062267
1097.3,244.31,0.0063522
1097.3,256.18,0.0064777
1097.3,268.05,0.0066032
1097.3,279.92,0.0067287
1097.3,291.78,0.0068542
1097.3,303.65,0.0070357
1097.3,315.52,0.0072205
1097.3,327.39,0.0074052
1097.3,339.26,0.00759
1097.3,351.13,0.0077748
1097.3,363.0,0.0079595
1097.3,374.87,0.0081443
1097.3,386.73,0.0083291
1097.3,398.6,0.0085138
1097.3,410.47,0.0088234
1097.3,422.34,0.0091298
1097.3,434.21,0.0094362
1097.3,446.08,0.0097425
1097.3,457.95,0.010049
1097.3,469.82,0.010355
1097.3,481.68,0.010662
1097.3,493.55,0.010968
1097.3,505.42,0.011305
1097.3,517.29,0.01168
1097.3,529.16,0.012054
1097.3,541.03,0.012429
1097.3,552.9,0.012879
1097.3,564.77,0.01344
1097.3,576.63,0.014
1097.3,588.5,0.014561
1097.3,600.37,0.015121
1097.3,612.24,0.015677
1097.3,624.11,0.016233
1097.3,635.98,0.016788
1097.3,647.85,0.017359
1097.3,659.72,0.018141
1097.3,671.58,0.018903
1097.3,683.45,0.019665
1097.3,695.32,0.020427
1097.3,707.19,0.021399
1097.3,719.06,0.022341
1097.3,730.93,0.023283
1097.3,742.8,0.024226
1097.3,754.67,0.025219
1097.3,766.53,0.026321
1097.3,778.4,0.027424
1097.3,790.27,0.028527
1097.3,802.14,0.029865
1097.3,814.01,0.031427
1097.3,825.88,0.032988
1097.3,837.75,0.03455
1097.3,849.62,0.036104
1097.3,861.48,0.037784
1097.3,873.35,0.03927
1097.3,885.22,0.040755
1097.3,897.09,0.042241
1097.3,908.96,0.044365
1097.3,920.83,0.046436
1097.3,932.7,0.048506
1097.3,944.57,0.050577
1097.3,956.43,0.053456
1097.3,968.3,0.057018
1097.3,980.17,0.06058
1097.3,992.04,0.064143
1097.3,1003.9,0.068855
1097.3,1015.8,0.073312
1097.3,1027.6,0.077768
1097.3,1039.5,0.082225
1097.3,1051.4,0.087141
1097.3,1063.3,0.093579
1097.3,1075.1,0.0
1097.3,1087.0,0.0
1097.3,1098.9,0.0
1097.3,1110.7,0.0
1097.3,1122.6,0.0
1097.3,1134.5,0.0
1097.3,1146.3,0.0
1097.3,1158.2,0.0
1097.3,1170.1,0.0
1097.3,1181.9,0.0
1097.3,1193.8,0.0
1097.3,1205.7,0.0
1097.3,1217.5,0.0
1097.3,1229.4,0.0
1097.3,1241.3,0.0
1097.3,1253.2,0.0
1097.3,1265.0,0.0
1097.3,1276.9,0.0
1097.3,1288.8,0.0
1097.3,1300.6,0.0
1097.3,1312.5,0.0
1097.3,1324.4,0.0
1097.3,1336.2,0.0
1097.3,1348.1,0.0
1097.3,1360.0,0.0
1097.3,1371.8,0.0
1097.3,1383.7,0.0
1097.3,1395.6,0.0
1097.3,1407.4,0.0
1097.3,1419.3,0.0
1097.3,1431.2,0.0
1097.3,1443.1,0.0
1097.3,1454.9,0.0
1097.3,1466.8,0.0
1097.3,1478.7,0.0
1097.3,1490.5,0.0
1097.3,1502.4,0.0
1097.3,1514.3,0.0
1097.3,1526.1,0.0
1097.3,1538.0,0.0
1097.3,1549.9,0.0
1097.3,1561.7,0.0
1097.3,1573.6,0.0
1097.3,1585.5,0.0
1097.3,1597.3,0.0
1097.3,1609.2,0.0
1097.3,1621.1,0.0
1097.3,1633.0,0.0
1097.3,1644.8,0.0
1097.3,1656.7,0.0
1097.3,1668.6,0.0
1097.3,1680.4,0.0
1097.3,1692.3,0.0
1097.3,1704.2,0.0
1097.3,1716.0,0.0
1097.3,1727.9,0.0
1097.3,1739.8,0.0
1097.3,1751.6,0.0
1097.3,1763.5,0.0
1097.3,1775.4,0.0
1097.3,1787.2,0.0
1097.3,1799.1,0.0
1097.3,1811.0,0.0
1097.3,1822.9,0.0
1097.3,1834.7,0.0
1097.3,1846.6,0.0
1097.3,1858.5,0.0
1097.3,1870.3,0.0
1097.3,1882.2,0.0
1097.3,1894.1,0.0
1112.1,6.9344,0.0052275
1112.1,18.803,0.0052328
1112.1,30.672,0.0052381
1112.1,42.541,0.0052434
1112.1,54.409,0.0052487
1112.1,66.278,0.005254
1112.1,78.147,0.0052593
1112.1,90.016,0.0052646
1112.1,101.88,0.0052766
1112.1,113.75,0.0053254
1112.1,125.62,0.0053743
1112.1,137.49,0.0054232
1112.1,149.36,0.0054721
1112.1,161.23,0.005521
1112.1,173.1,0.0055698
1112.1,184.97,0.0056187
1112.1,196.83,0.0056471
1112.1,208.7,0.0056959
1112.1,220.57,0.0058022
1112.1,232.44,0.0059277
1112.1,244.31,0.0060532
1112.1,256.18,0.0061787
1112.1,268.05,0.0063042
1112.1,279.92,0.0064298
1112.1,291.78,0.0065553
1112.1,303.65,0.006699
1112.1,315.52,0.0068838
1112.1,327.39,0.0070685
1112.1,339.26,0.0072533
1112.1,351.13,0.0074381
1112.1,363.0,0.0076228
1112.1,374.87,0.0078076
1112.1,386.73,0.0079924
1112.1,398.6,0.008104
1112.1,410.47,0.0083263
1112.1,422.34,0.0085643
1112.1,434.21,0.0088599
1112.1,446.08,0.0091663
1112.1,457.95,0.0094726
1112.1,469.82,0.009779
1112.1,481.68,0.010085
1112.1,493.55,0.010392
1112.1,505.42,0.010681
1112.1,517.29,0.010997
1112.1,529.16,0.011371
1112.1,541.03,0.011745
1112.1,552.9,0.012124
1112.1,564.77,0.012553
1112.1,576.63,0.013113
1112.1,588.5,0.013674
1112.1,600.37,0.014235
1112.1,612.24,0.014813
1112.1,624.11,0.015368
1112.1,635.98,0.015924
1112.1,647.85,0.016479
1112.1,659.72,0.017204
1112.1,671.58,0.017966
1112.1,683.45,0.018728
1112.1,695.32,0.019418
1112.1,707.19,0.020092
1112.1,719.06,0.020929
1112.1,730.93,0.021872
1112.1,742.8,0.022814
1112.1,754.67,0.023819
1112.1,766.53,0.024922
1112.1,778.4,0.026025
1112.1,790.27,0.027089
1112.1,802.14,0.028116
1112.1,814.01,0.029678
1112.1,825.88,0.031239
1112.1,837.75,0.032801
1112.1,849.62,0.034211
1112.1,861.48,0.035694
1112.1,873.35,0.03718
1112.1,885.22,0.038666
1112.1,897.09,0.039867
1112.1,908.96,0.041704
1112.1,920.83,0.043775
1112.1,932.7,0.045845
1112.1,944.57,0.047633
1112.1,956.43,0.050282
1112.1,968.3,0.053844
1112.1,980.17,0.057406
1112.1,992.04,0.060459
1112.1,1003.9,0.06334
1112.1,1015.8,0.067797
1112.1,1027.6,0.072253
1112.1,1039.5,0.076357
1112.1,1051.4,0.078768
1112.1,1063.3,0.085206
1112.1,1075.1,0.092002
1112.1,1087.0,0.0989
1112.1,1098.9,0.0
1112.1,1110.7,0.0
1112.1,1122.6,0.0
1112.1,1134.5,0.0
1112.1,1146.3,0.0
1112.1,1158.2,0.0
1112.1,1170.1,0.0
1112.1,1181.9,0.0
1112.1,1193.8,0.0
1112.1,1205.7,0.0
1112.1,1217.5,0.0
1112.1,1229.4,0.0
1112.1,1241.3,0.0
1112.1,1253.2,0.0
1112.1,1265.0,0.0
1112.1,1276.9,0.0
1112.1,1288.8,0.0
1112.1,1300.6,0.0
1112.1,1312.5,0.0
1112.1,1324.4,0.0
1112.1,1336.2,0.0
1112.1,1348.1,0.0
1112.1,1360.0,0.0
1112.1,1371.8,0.0
1112.1,1383.7,0.0
1112.1,1395.6,0.0
1112.1,1407.4,0.0
1112.1,1419.3,0.0
1112.1,1431.2,0.0
1112.1,1443.1,0.0
1112.1,1454.9,0.0
1112.1,1466.8,0.0
1112.1,1478.7,0.0
1112.1,1490.5,0.0
1112.1,1502.4,0.0
1112.1,1514.3,0.0
1112.1,1526.1,0.0
1112.1,1538.0,0.0
1112.1,1549.9,0.0
1112.1,1561.7,0.0
1112.1,1573.6,0.0
1112.1,1585.5,0.0
1112.1,1597.3,0.0
1112.1,1609.2,0.0
1112.1,1621.1,0.0
1112.1,1633.0,0.0
1112.1,1644.8,0.0
1112.1,1656.7,0.0
1112.1,1668.6,0.0
1112.1,1680.4,0.0
1112.1,1692.3,0.0
1112.1,1704.2,0.0
1112.1,1716.0,0.0
1112.1,1727.9,0.0
1112.1,1739.8,0.0
1112.1,1751.6,0.0
1112.1,1763.5,0.0
1112.1,1775.4,0.0
1112.1,1787.2,0.0
1112.1,1799.1,0.0
1112.1,1811.0,0.0
1112.1,1822.9,0.0
1112.1,1834.7,0.0
1112.1,1846.6,0.0
1112.1,1858.5,0.0
1112.1,1870.3,0.0
1112.1,1882.2,0.0
1112.1,1894.1,0.0
1127.0,6.9344,0.0050606
1127.0,18.803,0.0050659
1127.0,30.672,0.0050713
1127.0,42.541,0.0050766
1127.0,54.409,0.0050819
1127.0,66.278,0.0050872
1127.0,78.147,0.0050924
1127.0,90.016,0.0050974
1127.0,101.88,0.0051094
1127.0,113.75,0.0051583
1127.0,125.62,0.0052071
1127.0,137.49,0.005256
1127.0,149.36,0.0053049
1127.0,161.23,0.0053538
1127.0,173.1,0.0054025
1127.0,184.97,0.0054243
1127.0,196.83,0.005446
1127.0,208.7,0.0054948
1127.0,220.57,0.0055534
1127.0,232.44,0.0056429
1127.0,244.31,0.0057684
1127.0,256.18,0.0058939
1127.0,268.05,0.0060194
1127.0,279.92,0.0061449
1127.0,291.78,0.0062705
1127.0,303.65,0.0064142
1127.0,315.52,0.006599
1127.0,327.39,0.0067837
1127.0,339.26,0.0069685
1127.0,351.13,0.0071533
1127.0,363.0,0.007338
1127.0,374.87,0.0075104
1127.0,386.73,0.0076141
1127.0,398.6,0.0077179
1127.0,410.47,0.0079401
1127.0,422.34,0.0081782
1127.0,434.21,0.0084163
1127.0,446.08,0.0086543
1127.0,457.95,0.0089157
1127.0,469.82,0.009222
1127.0,481.68,0.0095284
1127.0,493.55,0.0098348
1127.0,505.42,0.010124
1127.0,517.29,0.010394
1127.0,529.16,0.010683
1127.0,541.03,0.011057
1127.0,552.9,0.011436
1127.0,564.77,0.011826
1127.0,576.63,0.012217
1127.0,588.5,0.012773
1127.0,600.37,0.013334
1127.0,612.24,0.013912
1127.0,624.11,0.01449
1127.0,635.98,0.015051
1127.0,647.85,0.015606
1127.0,659.72,0.016331
1127.0,671.58,0.017093
1127.0,683.45,0.017755
1127.0,695.32,0.018403
1127.0,707.19,0.019076
1127.0,719.06,0.019766
1127.0,730.93,0.02054
1127.0,742.8,0.021483
1127.0,754.67,0.022488
1127.0,766.53,0.023591
1127.0,778.4,0.024606
1127.0,790.27,0.025516
1127.0,802.14,0.026544
1127.0,814.01,0.028106
